X,Y,ratio
73.414,-42.815,0.8049116150676816
79.313,-41.886,0.7347482197548315
94.933,-41.945,0.765138244
89.171,-41.429,0.7869956656978765
102.98200000000001,-41.398,0.6967540670975565
107.534,-41.375,0.6948166951705009
83.699,-40.693,0.7158809457868668
122.343,-40.059,0.6717684109320614
126.62400000000001,-38.646,0.603578856
87.282,-36.487,0.6104707324802893
104.89299999999999,-36.45,0.7432066097043927
78.39999999999999,-36.79,0.7124086794656996
91.51,-36.783,0.508316701
100.13600000000001,-36.974,0.6919482864546822
114.02,-36.958,0.7833860470706594
64.47699999999999,-35.696,0.6905271372931223
70.22000000000001,-35.581,0.5996031349550273
118.317,-36.201,0.7148294005550302
122.932,-33.932,0.7019308399677058
127.366,-34.424,0.6755947107194425
82.66699999999999,-33.855,0.7563677897450851
113.514,-32.768,0.683188148
100.83300000000001,-32.85,0.7630992522387273
87.56099999999999,-32.181,0.8498908980949997
118.837,-31.48,0.705296831
82.58900000000001,-29.746,0.7430158552831118
92.194,-29.394,0.7243085063429379
126.83999999999999,-29.737,0.5839972512270931
111.551,-28.5,0.7628275774216243
122.379,-28.446,0.7381145992970165
87.747,-28.264,0.7289753658571717
78.574,-26.763,0.7908955054060514
118.317,-26.191,0.7342796836221093
107.50699999999999,-26.234,0.7757984184323353
73.373,-25.492,0.6668022714446042
102.01100000000001,-24.598,0.6933927904543219
67.34599999999999,-23.789,0.47118428987837974
82.22099999999999,-24.061,0.7969101566171146
88.639,-23.83,0.7546923707277657
111.29199999999999,-22.611,0.7296855725695585
116.42800000000001,-23.163,0.7619927749992451
77.522,-22.213,0.7853310150237508
105.901,-22.111,0.7788165610561977
72.813,-21.059,0.7869346737773262
91.49499999999999,-20.392,0.723151787
125.228,-21.071,0.6453075343116794
119.966,-20.236,0.7786907184478715
83.49900000000001,-19.865,0.7203575212483999
114.617,-18.942,0.7605908925381258
106.103,-17.769,0.6031642849662157
77.10700000000001,-17.363,0.6745907052801255
100.914,-15.522,0.72999097
119.111,-15.499,0.7205649469292545
126.151,-15.615,0.716479824
69.11300000000001,-15.126,0.797314489
81.75699999999999,-15.334,0.7652753560498612
85.41799999999999,-15.997,0.867648115
91.153,-14.883,0.8049089672115404
114.843,-13.597,0.765172687
110.55999999999999,-13.942,0.7907552231017175
95.58800000000001,-12.589,0.7103572130892737
123.883,-12.235,0.7367198166209404
78.705,-11.596,0.8281264714475784
73.55399999999999,-10.614,0.8460698651496502
84.69500000000001,-10.563,0.7137929690118041
102.933,-10.646,0.7379338596428667
68.71300000000001,-10.687,0.804131581
118.676,-10.029,0.6877449024440573
99.41199999999999,-9.656,0.7616172184717901
112.45200000000001,-10.386,0.7435101006519447
108.85000000000001,-8.151,0.7441921037382488
94.66199999999999,-7.296,0.765204768
123.478,-7.281,0.6805585771411562
88.83800000000001,-7.291,0.7983538272222972
84.03599999999999,-6.353,0.7175012198658608
100.89899999999999,-5.14,0.7001634895015527
112.73100000000001,-4.848,0.6974988799719288
118.397,-5.26,0.7905428872206609
65.307,-3.56,0.7661975621102581
107.067,-3.879,0.7259532597650281
72.176,-3.996,0.7553087676675604
78.04799999999999,-3.563,0.8295351440445867
95.86200000000001,-2.771,0.7748049831644451
122.91099999999999,-2.428,0.6964309730839175
83.43400000000001,-2.609,0.728907332
69.36900000000001,-1.066,0.7785669625492427
119.11,0.091,0.7103853131337902
75.99300000000001,0.9379999999999882,0.7820481201168822
99.28500000000001,1.3219999999999885,0.721218278
108.66099999999999,0.5869999999999891,0.7868551107278143
83.98,2.391999999999996,0.6935063762962428
113.81099999999999,1.6709999999999923,0.7908244591788895
66.63699999999999,2.4329999999999927,0.757413812
92.73,3.4469999999999885,0.8012207946831269
122.658,3.4919999999999902,0.653270725
79.991,4.847999999999999,0.7634541193598255
117.866,5.025999999999996,0.7788480659129965
87.498,6.1699999999999875,0.8197593010499135
107.587,6.3729999999999905,0.7686153021488594
72.75699999999999,6.8289999999999935,0.8033827403109086
67.14999999999999,6.541999999999987,0.8020610994257642
77.026,7.608,0.8225816554300291
98.85199999999999,5.945999999999998,0.7672858136691356
93.80499999999999,7.8219999999999885,0.8183085446737323
115.86999999999999,8.608,0.7222975050773686
83.59599999999999,10.207999999999998,0.8097232083771655
101.891,9.979,0.830960918
120.616,9.882,0.6894664554831206
66.11300000000001,11.244,0.838887904
111.83999999999999,10.98599999999999,0.7442903010137446
71.193,11.286000000000001,0.7193090164443722
106.76700000000001,10.418999999999997,0.5841808283706575
97.122,11.193999999999988,0.7197370488829892
89.55399999999999,12.405000000000001,0.7848034853972089
62.43900000000001,13.151999999999987,0.7658155844300594
76.146,14.146999999999991,0.8083805235768485
94.236,14.602000000000004,0.725705384
81.41600000000001,14.84899999999999,0.7935775745213721
107.558,14.204999999999984,0.7520590635392208
103.706,16.162999999999982,0.8208225928138067
86.76199999999999,16.632000000000005,0.7519328991324735
112.552,16.294999999999987,0.7893806269531204
116.92200000000001,17.064999999999998,0.6837282731042921
56.15599999999999,16.96799999999999,0.7096934156734535
67.973,17.745000000000005,0.7464007724186489
99.176,17.394000000000005,0.8232950240804843
62.096999999999994,17.462999999999994,0.8174607316182225
78.484,19.528999999999996,0.7814235207815052
108.91099999999999,19.162999999999982,0.7313026762489591
83.99499999999999,20.39099999999999,0.7781399849817594
103.29299999999999,22.052999999999997,0.7619103036205928
73.09500000000001,21.966999999999985,0.8013815192014967
113.82199999999999,21.101,0.7468281829419037
59.596999999999994,21.769000000000005,0.7886998720494101
69.10000000000001,24.679000000000002,0.7665437712975275
118.158,23.44999999999999,0.7374345138465072
110.21900000000001,24.083,0.6946183214022187
96.855,24.322000000000003,0.7661091813274691
65.712,26.798000000000002,0.7013884790375758
114.913,26.25799999999998,0.7844073579817997
92.01199999999999,26.12699999999998,0.7894793697369215
75.776,27.722999999999985,0.7476923672657395
101.66000000000001,27.669999999999987,0.7595933067472936
83.224,28.365999999999985,0.7484750205779843
119.609,27.668999999999983,0.6739517612473997
96.08900000000001,28.921999999999997,0.7359398149414998
60.45100000000001,30.300999999999988,0.6438750694020365
90.979,30.664999999999992,0.7437483865301548
78.652,31.099999999999994,0.68074171
104.30399999999999,31.192000000000007,0.7521364831981672
108.086,30.284999999999997,0.8082387097505869
72.47600000000001,31.712999999999994,0.7280756262549087
99.16199999999999,32.111999999999995,0.7542568298352271
68.43400000000001,31.97799999999998,0.7873496249228682
118.55,31.858000000000004,0.6895017517857056
87.16799999999999,33.626000000000005,0.7702964101575333
55.33900000000001,32.77699999999999,0.8003928793725881
82.545,33.31399999999999,0.7763239842620387
115.968,35.611999999999995,0.7323096327584184
61.11399999999999,35.472999999999985,0.7538118228600333
66.443,35.653999999999996,0.8048051497191019
75.193,37.115999999999985,0.8023705170207581
91.385,37.54900000000001,0.8033625015098245
100.04299999999999,36.80599999999998,0.7758262467237693
80.04700000000001,37.488,0.7129915831962017
55.694,37.37699999999998,0.8198343853285447
111.16799999999999,36.75199999999998,0.7915123498657717
51.019999999999996,40.26399999999998,0.8029228043079999
65.30499999999999,38.585999999999984,0.7824157220668335
104.295,39.382000000000005,0.7968097837979484
69.85600000000001,39.66499999999999,0.840039505
61.07700000000001,39.95099999999999,0.8325094524443557
95.74300000000001,40.26399999999998,0.7661242238080322
113.98800000000001,40.172,0.7585220898655601
86.06400000000001,41.793000000000006,0.740542803
109.08800000000001,41.10899999999998,0.7860698799846447
99.91799999999999,42.107,0.7925027140400286
76.39299999999999,42.31,0.8108587511420988
80.68599999999999,42.684,0.7473096431293462
57.40599999999999,43.35499999999999,0.8400698983513061
91.329,43.82900000000001,0.8043795063557433
72.623,44.97199999999998,0.7968875996188043
103.842,44.69999999999999,0.7854498182120692
47.30800000000001,45.492999999999995,0.7094219108316099
96.033,45.05699999999999,0.7758192931009444
110.29799999999999,45.619,0.7584194771317065
43.85100000000001,48.114000000000004,0.6967846631798097
81.50500000000001,47.22,0.8535185461071241
77.57000000000001,48.48999999999998,0.8181582987588545
99.77499999999999,47.787000000000006,0.7617160940325497
106.94600000000001,48.418000000000006,0.7664757100682764
52.119000000000014,48.19399999999999,0.8383018706075036
86.45899999999999,47.35299999999998,0.7666996088479247
114.98299999999999,48.72999999999999,0.7575790206083096
62.44699999999999,49.10499999999999,0.8291153376145924
91.25699999999999,48.65299999999999,0.7797440860949879
95.795,49.12699999999998,0.7524236188833545
39.569,50.760999999999996,0.6039946531914729
73.65499999999999,50.52599999999998,0.7789134658548296
104.08300000000001,51.39099999999999,0.766938642
88.045,51.56100000000001,0.717660613
110.52300000000001,51.81700000000001,0.7096880571582708
50.465999999999994,52.05199999999999,0.8303806175005591
55.17700000000001,52.512,0.7277948938133334
65.325,53.019000000000005,0.7656804529313936
81.759,51.631,0.7726446673821724
69.664,52.739000000000004,0.7603840055281001
95.556,52.986999999999995,0.7677393209586819
46.744000000000014,53.75999999999999,0.7628912339148946
36.00500000000001,54.236999999999995,0.7163749143519739
115.42399999999999,52.889999999999986,0.6278947185562763
77.284,53.67699999999999,0.7952616940393258
60.39999999999999,54.82599999999999,0.7910562606585334
42.94600000000001,55.772999999999996,0.6941635957200286
73.38099999999999,56.150000000000006,0.8172881146385093
93.927,56.721000000000004,0.7883537780826402
80.39800000000001,56.708,0.7901021281261251
88.456,56.30199999999999,0.7399242489636341
105.301,56.35899999999998,0.7963693048104062
113.986,56.75999999999999,0.8008217394028948
51.06500000000001,56.97199999999998,0.7602190911021249
30.494,58.185,0.6103766406072981
56.00500000000001,57.466999999999985,0.7896816877217564
68.14200000000001,58.018,0.8144493951786536
40.29199999999999,59.31999999999999,0.7521363764329354
62.669,59.571,0.7131574874147161
76.54799999999999,59.162000000000006,0.7913771765477369
83.94099999999999,59.388000000000005,0.7625614802142843
72.02900000000001,61.397999999999996,0.7812150588997655
89.80300000000001,61.897999999999996,0.7482917329977301
49.849000000000004,61.75999999999999,0.7811256295747895
54.113000000000014,62.00799999999998,0.7981140401970275
58.05,62.002999999999986,0.7510422186827129
113.704,62.16399999999999,0.784754827
79.41099999999999,62.986999999999995,0.7574888853179067
27.807000000000002,63.264999999999986,0.7312685844566986
66.27499999999999,63.121999999999986,0.6553769401330377
84.979,63.349999999999994,0.8326225202336595
103.241,63.53899999999999,0.7505047276043093
46.38000000000001,64.737,0.6654434210073167
40.483999999999995,65.537,0.7056360949797033
61.386999999999986,64.999,0.7435741721714538
33.699,65.96199999999999,0.72389478
108.73200000000001,65.15299999999999,0.7170349584323094
70.366,65.649,0.7543214280630451
51.64899999999999,66.513,0.8189801456662387
95.45100000000001,66.25299999999999,0.7071745592493052
55.843,66.91399999999999,0.7675736269630538
89.617,67.174,0.7665924618938093
113.09599999999999,67.394,0.7355461929588226
82.861,67.66299999999998,0.7999547864149559
65.61200000000001,68.061,0.7539196660984654
105.705,68.14599999999999,0.8015513202361215
28.040999999999997,68.084,0.702555869
74.448,68.625,0.7991576025618303
35.681,70.369,0.7133324587916302
60.646,69.898,0.5921324809383581
47.896,70.52799999999999,0.7318589870600966
69.69099999999999,70.60999999999999,0.7447756059630039
78.89200000000001,70.154,0.8143412751437431
87.129,71.14499999999998,0.7982027974739533
30.531999999999996,71.83099999999999,0.7314811180244749
42.74300000000001,71.594,0.6652432256149192
54.837,71.56700000000001,0.7627007601418822
23.909000000000006,73.184,0.6232114458082232
39.169,73.225,0.7020630254814836
83.198,71.71199999999999,0.7845803284291241
65.29799999999999,73.518,0.6988587047991321
12.049999999999997,75.59099999999998,0.5893588249802265
100.50699999999999,73.684,0.8348295903485021
108.39399999999999,74.041,0.734078854
73.07199999999999,74.726,0.7325477987468059
81.58399999999999,74.964,0.6581790136879858
7.1440000000000055,76.96199999999999,0.531367652
34.313,76.55199999999999,0.5893170251273446
46.84400000000001,75.846,0.6978359438653411
86.82000000000001,75.94899999999998,0.6830855838141747
103.075,75.9,0.7876259189584729
55.193,76.51499999999999,0.7302280870401119
77.66199999999999,77.65899999999999,0.7606715617846505
38.87599999999999,78.334,0.7346829383782393
92.397,77.91499999999999,0.6758025342931003
19.992000000000004,79.179,0.5334683215920785
107.355,79.314,0.6355984560708103
64.557,78.02099999999999,0.6195843619535948
51.35100000000001,79.71599999999998,0.7217321210231596
99.76700000000001,79.07300000000001,0.7423523042650372
59.391000000000005,79.65199999999999,0.6806700858094662
82.49300000000001,80.03199999999998,0.808299282
87.849,80.5,0.7370245386075538
9.834999999999994,81.62699999999998,0.6603449593979664
95.521,81.30799999999999,0.6427640069939582
103.66699999999999,81.07900000000001,0.755121451
36.22000000000001,82.751,0.6279637129236532
40.994000000000014,82.63,0.7532708790067213
63.91199999999999,82.469,0.5999696126021621
48.212,82.96699999999998,0.6824908239463359
14.558999999999997,83.47899999999998,0.4942303888029978
-16.594,84.281,0.2224502484810132
71.01700000000001,83.55099999999999,0.6789691951884159
100.19000000000001,83.59,0.7771601414912673
79.509,84.136,0.7350791823013507
23.397000000000006,84.45599999999999,0.5527698816898646
59.07299999999999,83.923,0.6862207711815332
109.20299999999999,84.512,0.5103744761389752
-50.62,85.275,0.13560918912731468
-33.682,85.674,0.1110183952837313
93.508,85.09299999999999,0.6380526256858134
-3.565,85.68,0.29152642400243683
-22.957,85.809,0.17748654596413727
4.423000000000002,85.924,0.492153993
68.528,87.096,0.7033517851467317
-46.376,87.29999999999998,0.076358344
-28.739,86.93099999999998,0.11258264485133994
55.76700000000001,87.007,0.6415875377229129
82.236,87.55699999999999,0.5618018636586561
40.093,87.061,0.6702880362804314
18.286,88.27599999999998,0.5942312438302073
1.355000000000004,88.761,0.46586750279084505
-25.2,90.29599999999999,0.11314066958849396
-15.796,89.90899999999999,0.16463189641298948
9.445999999999998,91.64699999999999,0.48013007603947583
-35.51,91.79499999999999,0.089733405
-30.96,91.92499999999998,0.10592284221413625
4.200000000000003,93.04599999999999,0.38111254436902664
-18.917,93.12699999999998,0.13126132331023205
36.77499999999999,93.52199999999999,0.6370997797506479
-46.466,93.53199999999998,0.098289513
56.59599999999999,93.287,0.6296155597131593
-1.255,93.81700000000001,0.38648617271557006
17.230000000000004,93.707,0.4655252062718061
-11.529,94.77099999999999,0.19009813891853883
24.439999999999998,93.856,0.4571408974084819
31.046000000000006,94.65899999999999,0.6058197244955521
14.367999999999995,96.19399999999999,0.40876745331670744
54.253,96.82399999999998,0.6039236213588449
41.361000000000004,98.01399999999998,0.5529851970792653
50.77900000000001,98.477,0.5986456922596104
-5.486,99.209,0.263312293
31.376000000000005,99.10899999999998,0.4152765460253108
-17.685,100.59199999999998,0.12416640203239124
-9.538,100.93199999999999,0.20004717140621092
8.441999999999993,102.815,0.41803533465288467
-0.375,104.1,0.19516275591041948
-22.827,104.826,0.2180061739460661
-5.795,104.576,0.19704691846502692
30.058999999999997,105.30599999999998,0.37321362658503937
-10.052,105.42699999999999,0.14092359250598785
-16.883,106.745,0.11363350446602406
21.162999999999997,107.094,0.3210061776217163
-23.823,108.059,0.2543443670753782
8.665000000000006,108.00399999999999,0.25320623866633596
-26.671,105.52199999999999,0.25348189415041783
13.516000000000005,108.5,0.2462751879540686
-12.29,109.549,0.15407252112113942
17.248000000000005,109.755,0.25560177323655503
0.2710000000000008,113.256,0.1545966586403423
12.307000000000002,113.41999999999999,0.19177741081491964
-25.184,114.332,0.09775232
3.433000000000007,116.775,0.17476827995643937
-11.81,118.27599999999998,0.11596777460925935
99.308,-28.097,0.6910164528478666
95.55300000000001,-37.937,0.6733276344701329
74.55399999999999,-6.778,0.8192583779932056
27.418999999999997,87.882,0.7397094037096549
74.319,-46.962,0.8230756071560248
71.534,-48.832,0.6962616070710411
-29.103,101.388,0.088511458
-7.185,90.785,0.297806875
-2.043,109.713,0.14336541664955252
-39.364,86.549,0.090837067
-39.027,93.464,0.086603059
-35.901,96.38999999999999,0.087576144
61.91600000000001,-76.676,0.2478227336111167
65.04100000000001,-80.137,0.13785588381806338
107.211,-30.031,0.5836387649206382
-39.112,99.99799999999999,0.076016727
-24.384,94.94999999999999,0.093923411
